ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10000291.SH,SSE,华夏上证50ETF期权1603认购2.85,10000.0,OP510050.SH,ETF期权,C,欧式,2.85,201603,20160323,0.2645,20150723,20160323,20160323,20160324,人民币元,0.0001
10000290.SH,SSE,华夏上证50ETF期权1603认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201603,20160323,0.2778,20150723,20160323,20160323,20160324,人民币元,0.0001
10000288.SH,SSE,华夏上证50ETF期权1603认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201603,20160323,0.3124,20150723,20160323,20160323,20160324,人民币元,0.0001
10000292.SH,SSE,华夏上证50ETF期权1603认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201603,20160323,0.3306,20150723,20160323,20160323,20160324,人民币元,0.0001
10000295.SH,SSE,华夏上证50ETF期权1603认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201603,20160323,0.4166,20150723,20160323,20160323,20160324,人民币元,0.0001
10000293.SH,SSE,华夏上证50ETF期权1603认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201603,20160323,0.353,20150723,20160323,20160323,20160324,人民币元,0.0001
10000296.SH,SSE,华夏上证50ETF期权1603认沽2.85,10000.0,OP510050.SH,ETF期权,P,欧式,2.85,201603,20160323,0.4568,20150723,20160323,20160323,20160324,人民币元,0.0001
10000329.SH,SSE,华夏上证50ETF期权1508认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201508,20150826,0.1156,20150821,20150826,20150826,20150827,人民币元,0.0001
10000333.SH,SSE,华夏上证50ETF期权1603认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201603,20160323,0.2582,20150821,20160323,20160323,20160324,人民币元,0.0001
10000331.SH,SSE,华夏上证50ETF期权1512认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201512,20151223,0.2158,20150821,20151223,20151223,20151224,人民币元,0.0001
10000330.SH,SSE,华夏上证50ETF期权1508认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201508,20150826,0.007,20150821,20150826,20150826,20150827,人民币元,0.0001
10000332.SH,SSE,华夏上证50ETF期权1512认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201512,20151223,0.1721,20150821,20151223,20151223,20151224,人民币元,0.0001
10000334.SH,SSE,华夏上证50ETF期权1603认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201603,20160323,0.2056,20150821,20160323,20160323,20160324,人民币元,0.0001
10000353.SH,SSE,华夏上证50ETF期权1508认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201508,20150826,0.1033,20150825,20150826,20150826,20150827,人民币元,0.0001
10000376.SH,SSE,华夏上证50ETF期权1603认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201603,20160323,0.1858,20150825,20160323,20160323,20160324,人民币元,0.0001
10000380.SH,SSE,华夏上证50ETF期权1603认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201603,20160323,0.3084,20150825,20160323,20160323,20160324,人民币元,0.0001
10000366.SH,SSE,华夏上证50ETF期权1512认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201512,20151223,0.1926,20150825,20151223,20151223,20151224,人民币元,0.0001
10000370.SH,SSE,华夏上证50ETF期权1512认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201512,20151223,0.2459,20150825,20151223,20151223,20151224,人民币元,0.0001
10000374.SH,SSE,华夏上证50ETF期权1603认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201603,20160323,0.2334,20150825,20160323,20160323,20160324,人民币元,0.0001
10000364.SH,SSE,华夏上证50ETF期权1509认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201509,20150923,0.235,20150825,20150923,20150923,20150924,人民币元,0.0001
10000365.SH,SSE,华夏上证50ETF期权1512认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201512,20151223,0.2202,20150825,20151223,20151223,20151224,人民币元,0.0001
10000378.SH,SSE,华夏上证50ETF期权1603认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201603,20160323,0.2541,20150825,20160323,20160323,20160324,人民币元,0.0001
10000379.SH,SSE,华夏上证50ETF期权1603认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201603,20160323,0.2806,20150825,20160323,20160323,20160324,人民币元,0.0001
10000357.SH,SSE,华夏上证50ETF期权1509认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201509,20150923,0.1829,20150825,20150923,20150923,20150924,人民币元,0.0001
10000350.SH,SSE,华夏上证50ETF期权1508认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201508,20150826,0.075,20150825,20150826,20150826,20150827,人民币元,0.0001
10000372.SH,SSE,华夏上证50ETF期权1512认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201512,20151223,0.301,20150825,20151223,20151223,20151224,人民币元,0.0001
10000349.SH,SSE,华夏上证50ETF期权1508认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201508,20150826,0.1109,20150825,20150826,20150826,20150827,人民币元,0.0001
10000358.SH,SSE,华夏上证50ETF期权1509认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201509,20150923,0.1547,20150825,20150923,20150923,20150924,人民币元,0.0001
10000369.SH,SSE,华夏上证50ETF期权1512认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201512,20151223,0.2204,20150825,20151223,20151223,20151224,人民币元,0.0001
10000373.SH,SSE,华夏上证50ETF期权1603认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201603,20160323,0.2603,20150825,20160323,20160323,20160324,人民币元,0.0001
10000356.SH,SSE,华夏上证50ETF期权1508认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201508,20150826,0.1802,20150825,20150826,20150826,20150827,人民币元,0.0001
10000377.SH,SSE,华夏上证50ETF期权1603认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201603,20160323,0.2289,20150825,20160323,20160323,20160324,人民币元,0.0001
10000371.SH,SSE,华夏上证50ETF期权1512认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201512,20151223,0.2728,20150825,20151223,20151223,20151224,人民币元,0.0001
10000368.SH,SSE,华夏上证50ETF期权1512认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201512,20151223,0.1449,20150825,20151223,20151223,20151224,人民币元,0.0001
10000359.SH,SSE,华夏上证50ETF期权1509认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201509,20150923,0.1296,20150825,20150923,20150923,20150924,人民币元,0.0001
10000363.SH,SSE,华夏上证50ETF期权1509认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201509,20150923,0.2067,20150825,20150923,20150923,20150924,人民币元,0.0001
10000351.SH,SSE,华夏上证50ETF期权1508认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201508,20150826,0.0469,20150825,20150826,20150826,20150827,人民币元,0.0001
10000354.SH,SSE,华夏上证50ETF期权1508认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201508,20150826,0.1263,20150825,20150826,20150826,20150827,人民币元,0.0001
10000352.SH,SSE,华夏上证50ETF期权1508认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201508,20150826,0.0269,20150825,20150826,20150826,20150827,人民币元,0.0001
10000360.SH,SSE,华夏上证50ETF期权1509认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201509,20150923,0.1076,20150825,20150923,20150923,20150924,人民币元,0.0001
10000355.SH,SSE,华夏上证50ETF期权1508认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201508,20150826,0.1519,20150825,20150826,20150826,20150827,人民币元,0.0001
10000361.SH,SSE,华夏上证50ETF期权1509认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201509,20150923,0.1558,20150825,20150923,20150923,20150924,人民币元,0.0001
10000367.SH,SSE,华夏上证50ETF期权1512认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201512,20151223,0.1675,20150825,20151223,20151223,20151224,人民币元,0.0001
10000362.SH,SSE,华夏上证50ETF期权1509认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201509,20150923,0.1803,20150825,20150923,20150923,20150924,人民币元,0.0001
10000375.SH,SSE,华夏上证50ETF期权1603认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201603,20160323,0.2086,20150825,20160323,20160323,20160324,人民币元,0.0001
10000426.SH,SSE,华夏上证50ETF期权1510认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201510,20151028,0.4075,20150902,20151028,20151028,20151029,人民币元,0.0001
10000425.SH,SSE,华夏上证50ETF期权1510认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201510,20151028,0.0556,20150902,20151028,20151028,20151029,人民币元,0.0001
10000335.SH,SSE,华夏上证50ETF期权1508认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201508,20150826,0.1267,20150824,20150826,20150826,20150827,人民币元,0.0001
10000339.SH,SSE,华夏上证50ETF期权1509认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201509,20150923,0.1547,20150824,20150923,20150923,20150924,人民币元,0.0001
10000336.SH,SSE,华夏上证50ETF期权1508认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201508,20150826,0.082,20150824,20150826,20150826,20150827,人民币元,0.0001
10000341.SH,SSE,华夏上证50ETF期权1512认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201512,20151223,0.2166,20150824,20151223,20151223,20151224,人民币元,0.0001
10000338.SH,SSE,华夏上证50ETF期权1508认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201508,20150826,0.0305,20150824,20150826,20150826,20150827,人民币元,0.0001
10000340.SH,SSE,华夏上证50ETF期权1509认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201509,20150923,0.0684,20150824,20150923,20150923,20150924,人民币元,0.0001
10000344.SH,SSE,华夏上证50ETF期权1512认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201512,20151223,0.1841,20150824,20151223,20151223,20151224,人民币元,0.0001
10000347.SH,SSE,华夏上证50ETF期权1603认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201603,20160323,0.1952,20150824,20160323,20160323,20160324,人民币元,0.0001
10000345.SH,SSE,华夏上证50ETF期权1603认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201603,20160323,0.27,20150824,20160323,20160323,20160324,人民币元,0.0001
10000337.SH,SSE,华夏上证50ETF期权1508认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201508,20150826,0.0172,20150824,20150826,20150826,20150827,人民币元,0.0001
10000343.SH,SSE,华夏上证50ETF期权1512认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201512,20151223,0.1611,20150824,20151223,20151223,20151224,人民币元,0.0001
10000346.SH,SSE,华夏上证50ETF期权1603认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201603,20160323,0.2411,20150824,20160323,20160323,20160324,人民币元,0.0001
10000342.SH,SSE,华夏上证50ETF期权1512认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201512,20151223,0.1859,20150824,20151223,20151223,20151224,人民币元,0.0001
10000348.SH,SSE,华夏上证50ETF期权1603认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201603,20160323,0.2186,20150824,20160323,20160323,20160324,人民币元,0.0001
10000421.SH,SSE,华夏上证50ETF期权1510认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201510,20151028,0.0991,20150831,20151028,20151028,20151029,人民币元,0.0001
10000422.SH,SSE,华夏上证50ETF期权1510认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201510,20151028,0.3226,20150831,20151028,20151028,20151029,人民币元,0.0001
10000431.SH,SSE,华夏上证50ETF期权1511认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201511,20151125,0.0763,20150924,20151125,20151125,20151126,人民币元,0.0001
10000432.SH,SSE,华夏上证50ETF期权1511认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201511,20151125,0.1204,20150924,20151125,20151125,20151126,人民币元,0.0001
10000434.SH,SSE,华夏上证50ETF期权1511认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201511,20151125,0.1717,20150924,20151125,20151125,20151126,人民币元,0.0001
10000427.SH,SSE,华夏上证50ETF期权1511认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201511,20151125,0.1574,20150924,20151125,20151125,20151126,人民币元,0.0001
10000435.SH,SSE,华夏上证50ETF期权1511认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201511,20151125,0.2038,20150924,20151125,20151125,20151126,人民币元,0.0001
10000433.SH,SSE,华夏上证50ETF期权1511认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201511,20151125,0.1489,20150924,20151125,20151125,20151126,人民币元,0.0001
10000436.SH,SSE,华夏上证50ETF期权1511认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201511,20151125,0.2391,20150924,20151125,20151125,20151126,人民币元,0.0001
10000429.SH,SSE,华夏上证50ETF期权1511认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201511,20151125,0.1086,20150924,20151125,20151125,20151126,人民币元,0.0001
10000428.SH,SSE,华夏上证50ETF期权1511认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201511,20151125,0.1301,20150924,20151125,20151125,20151126,人民币元,0.0001
10000430.SH,SSE,华夏上证50ETF期权1511认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201511,20151125,0.0888,20150924,20151125,20151125,20151126,人民币元,0.0001
10000273.SH,SSE,华夏上证50ETF期权1512认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201512,20151223,0.2708,20150629,20151223,20151223,20151224,人民币元,0.0001
10000257.SH,SSE,华夏上证50ETF期权1507认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201507,20150722,0.192,20150629,20150722,20150722,20150723,人民币元,0.0001
10000269.SH,SSE,华夏上证50ETF期权1512认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201512,20151223,0.4303,20150629,20151223,20151223,20151224,人民币元,0.0001
10000268.SH,SSE,华夏上证50ETF期权1508认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201508,20150826,0.2321,20150629,20150826,20150826,20150827,人民币元,0.0001
10000272.SH,SSE,华夏上证50ETF期权1512认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201512,20151223,0.2461,20150629,20151223,20151223,20151224,人民币元,0.0001
10000271.SH,SSE,华夏上证50ETF期权1512认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201512,20151223,0.3843,20150629,20151223,20151223,20151224,人民币元,0.0001
10000262.SH,SSE,华夏上证50ETF期权1508认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201508,20150826,0.2873,20150629,20150826,20150826,20150827,人民币元,0.0001
10000266.SH,SSE,华夏上证50ETF期权1508认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201508,20150826,0.1788,20150629,20150826,20150826,20150827,人民币元,0.0001
10000263.SH,SSE,华夏上证50ETF期权1508认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201508,20150826,0.2641,20150629,20150826,20150826,20150827,人民币元,0.0001
10000258.SH,SSE,华夏上证50ETF期权1507认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201507,20150722,0.1128,20150629,20150722,20150722,20150723,人民币元,0.0001
10000265.SH,SSE,华夏上证50ETF期权1508认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201508,20150826,0.1551,20150629,20150826,20150826,20150827,人民币元,0.0001
10000255.SH,SSE,华夏上证50ETF期权1507认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201507,20150722,0.2418,20150629,20150722,20150722,20150723,人民币元,0.0001
10000256.SH,SSE,华夏上证50ETF期权1507认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201507,20150722,0.2158,20150629,20150722,20150722,20150723,人民币元,0.0001
10000267.SH,SSE,华夏上证50ETF期权1508认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201508,20150826,0.2045,20150629,20150826,20150826,20150827,人民币元,0.0001
10000264.SH,SSE,华夏上证50ETF期权1508认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201508,20150826,0.2423,20150629,20150826,20150826,20150827,人民币元,0.0001
10000261.SH,SSE,华夏上证50ETF期权1508认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201508,20150826,0.3121,20150629,20150826,20150826,20150827,人民币元,0.0001
10000260.SH,SSE,华夏上证50ETF期权1507认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201507,20150722,0.1612,20150629,20150722,20150722,20150723,人民币元,0.0001
10000270.SH,SSE,华夏上证50ETF期权1512认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201512,20151223,0.4068,20150629,20151223,20151223,20151224,人民币元,0.0001
10000274.SH,SSE,华夏上证50ETF期权1512认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201512,20151223,0.2968,20150629,20151223,20151223,20151224,人民币元,0.0001
10000259.SH,SSE,华夏上证50ETF期权1507认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201507,20150722,0.1357,20150629,20150722,20150722,20150723,人民币元,0.0001
10000407.SH,SSE,华夏上证50ETF期权1510认购1.95,10000.0,OP510050.SH,ETF期权,C,欧式,1.95,201510,20151028,0.1607,20150827,20151028,20151028,20151029,人民币元,0.0001
10000410.SH,SSE,华夏上证50ETF期权1510认沽1.85,10000.0,OP510050.SH,ETF期权,P,欧式,1.85,201510,20151028,0.2305,20150827,20151028,20151028,20151029,人民币元,0.0001
10000408.SH,SSE,华夏上证50ETF期权1510认购2.00,10000.0,OP510050.SH,ETF期权,C,欧式,2.0,201510,20151028,0.1456,20150827,20151028,20151028,20151029,人民币元,0.0001
10000409.SH,SSE,华夏上证50ETF期权1510认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201510,20151028,0.1296,20150827,20151028,20151028,20151029,人民币元,0.0001
10000412.SH,SSE,华夏上证50ETF期权1510认沽1.95,10000.0,OP510050.SH,ETF期权,P,欧式,1.95,201510,20151028,0.2786,20150827,20151028,20151028,20151029,人民币元,0.0001
10000414.SH,SSE,华夏上证50ETF期权1510认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201510,20151028,0.3395,20150827,20151028,20151028,20151029,人民币元,0.0001
10000413.SH,SSE,华夏上证50ETF期权1510认沽2.00,10000.0,OP510050.SH,ETF期权,P,欧式,2.0,201510,20151028,0.3148,20150827,20151028,20151028,20151029,人民币元,0.0001
10000405.SH,SSE,华夏上证50ETF期权1510认购1.85,10000.0,OP510050.SH,ETF期权,C,欧式,1.85,201510,20151028,0.2045,20150827,20151028,20151028,20151029,人民币元,0.0001
10000411.SH,SSE,华夏上证50ETF期权1510认沽1.90,10000.0,OP510050.SH,ETF期权,P,欧式,1.9,201510,20151028,0.2539,20150827,20151028,20151028,20151029,人民币元,0.0001
10000406.SH,SSE,华夏上证50ETF期权1510认购1.90,10000.0,OP510050.SH,ETF期权,C,欧式,1.9,201510,20151028,0.184,20150827,20151028,20151028,20151029,人民币元,0.0001
10000438.SH,SSE,华夏上证50ETF期权1511认沽2.05,10000.0,OP510050.SH,ETF期权,P,欧式,2.05,201511,20151125,0.0903,20150928,20151125,20151125,20151126,人民币元,0.0001
10000437.SH,SSE,华夏上证50ETF期权1511认购2.05,10000.0,OP510050.SH,ETF期权,C,欧式,2.05,201511,20151125,0.1705,20150928,20151125,20151125,20151126,人民币元,0.0001
10000201.SH,SSE,华夏上证50ETF期权1512认购2.95,10000.0,OP510050.SH,ETF期权,C,欧式,2.95,201512,20151223,0.4989,20150506,20151223,20151223,20151224,人民币元,0.0001
10000202.SH,SSE,华夏上证50ETF期权1512认沽2.95,10000.0,OP510050.SH,ETF期权,P,欧式,2.95,201512,20151223,0.2513,20150506,20151223,20151223,20151224,人民币元,0.0001
10001497.SH,SSE,华夏上证50ETF期权1810认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201810,20181024,0.2221,20181019,20181024,20181024,20181025,人民币元,0.0001
10001498.SH,SSE,华夏上证50ETF期权1810认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201810,20181024,0.0007,20181019,20181024,20181024,20181025,人民币元,0.0001
10001499.SH,SSE,华夏上证50ETF期权1811认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201811,20181128,0.2529,20181019,20181128,20181128,20181129,人民币元,0.0001
10001500.SH,SSE,华夏上证50ETF期权1811认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201811,20181128,0.0167,20181019,20181128,20181128,20181129,人民币元,0.0001
10001543.SH,SSE,华夏上证50ETF期权1812认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201812,20181226,0.1959,20181203,20181226,20181226,20181227,人民币元,0.0001
10001545.SH,SSE,华夏上证50ETF期权1812认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201812,20181226,0.1184,20181203,20181226,20181226,20181227,人民币元,0.0001
10001547.SH,SSE,华夏上证50ETF期权1812认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201812,20181226,0.0592,20181203,20181226,20181226,20181227,人民币元,0.0001
10001549.SH,SSE,华夏上证50ETF期权1812认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201812,20181226,0.0243,20181203,20181226,20181226,20181227,人民币元,0.0001
10001631.SH,SSE,华夏上证50ETF期权1812认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201812,20181226,0.2182,20181220,20181226,20181226,20181227,人民币元,0.0001
10001632.SH,SSE,华夏上证50ETF期权1812认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201812,20181226,0.0004,20181220,20181226,20181226,20181227,人民币元,0.0001
10001635.SH,SSE,华夏上证50ETF期权1903认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201903,20190327,0.2698,20181220,20190327,20190327,20190328,人民币元,0.0001
10001636.SH,SSE,华夏上证50ETF期权1903认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201903,20190327,0.0168,20181220,20190327,20190327,20190328,人民币元,0.0001
10001637.SH,SSE,华夏上证50ETF期权1906认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201906,20190626,0.3184,20181220,20190626,20190626,20190627,人民币元,0.0001
10001638.SH,SSE,华夏上证50ETF期权1906认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201906,20190626,0.0351,20181220,20190626,20190626,20190627,人民币元,0.0001
10001639.SH,SSE,华夏上证50ETF期权1812认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201812,20181226,0.2029,20181224,20181226,20181226,20181227,人民币元,0.0001
10001640.SH,SSE,华夏上证50ETF期权1812认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201812,20181226,0.0002,20181224,20181226,20181226,20181227,人民币元,0.0001
10001643.SH,SSE,华夏上证50ETF期权1903认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201903,20190327,0.2595,20181224,20190327,20190327,20190328,人民币元,0.0001
10001644.SH,SSE,华夏上证50ETF期权1903认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201903,20190327,0.0266,20181224,20190327,20190327,20190328,人民币元,0.0001
10001645.SH,SSE,华夏上证50ETF期权1906认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201906,20190626,0.3037,20181224,20190626,20190626,20190627,人民币元,0.0001
10001646.SH,SSE,华夏上证50ETF期权1906认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201906,20190626,0.0494,20181224,20190626,20190626,20190627,人民币元,0.0001
10001314.SH,SSE,华夏上证50ETF期权1812认购2.50,10202.0,OP510050.SH,ETF期权,C,欧式,2.5,201812,20181226,0.3186,20180426,20181226,20181226,20181227,人民币元,0.0001
10001361.SH,SSE,华夏上证50ETF期权1807认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,201807,20180725,0.0139,20180605,20180725,20180725,20180726,人民币元,0.0001
10001362.SH,SSE,华夏上证50ETF期权1807认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,201807,20180725,0.2167,20180605,20180725,20180725,20180726,人民币元,0.0001
10001623.SH,SSE,华夏上证50ETF期权1812认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201812,20181226,0.2201,20181211,20181226,20181226,20181227,人民币元,0.0001
10001624.SH,SSE,华夏上证50ETF期权1812认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201812,20181226,0.0013,20181211,20181226,20181226,20181227,人民币元,0.0001
10001627.SH,SSE,华夏上证50ETF期权1903认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201903,20190327,0.2738,20181211,20190327,20190327,20190328,人民币元,0.0001
10001628.SH,SSE,华夏上证50ETF期权1903认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201903,20190327,0.0221,20181211,20190327,20190327,20190328,人民币元,0.0001
10001629.SH,SSE,华夏上证50ETF期权1906认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201906,20190626,0.3193,20181211,20190626,20190626,20190627,人民币元,0.0001
10001630.SH,SSE,华夏上证50ETF期权1906认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201906,20190626,0.0397,20181211,20190626,20190626,20190627,人民币元,0.0001
10001501.SH,SSE,华夏上证50ETF期权1906认购2.303,10202.0,OP510050.SH,ETF期权,C,欧式,2.303,201906,20190626,0.3489,20181025,20190626,20190626,20190627,人民币元,0.0001
10001502.SH,SSE,华夏上证50ETF期权1906认购2.352,10202.0,OP510050.SH,ETF期权,C,欧式,2.352,201906,20190626,0.3174,20181025,20190626,20190626,20190627,人民币元,0.0001
10001503.SH,SSE,华夏上证50ETF期权1906认购2.401,10202.0,OP510050.SH,ETF期权,C,欧式,2.401,201906,20190626,0.2873,20181025,20190626,20190626,20190627,人民币元,0.0001
10001504.SH,SSE,华夏上证50ETF期权1906认购2.45,10202.0,OP510050.SH,ETF期权,C,欧式,2.45,201906,20190626,0.2617,20181025,20190626,20190626,20190627,人民币元,0.0001
10001505.SH,SSE,华夏上证50ETF期权1906认购2.50,10202.0,OP510050.SH,ETF期权,C,欧式,2.5,201906,20190626,0.2373,20181025,20190626,20190626,20190627,人民币元,0.0001
10001506.SH,SSE,华夏上证50ETF期权1906认购2.549,10202.0,OP510050.SH,ETF期权,C,欧式,2.549,201906,20190626,0.2125,20181025,20190626,20190626,20190627,人民币元,0.0001
